ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
283.0043276,62.0373859,0.3444,0.3094,-0.0671,15.164,0.105,10.4,3.783E-01,14.927,null,1.1,7.899E-01,1,0,0000,AU,10,57693.87429292,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.609393,322.792360
283.0047350,62.0375192,0.5099,0.3302,-0.1915,15.131,0.124,8.8,6.366E-01,15.358,null,-0.1,9.582E-01,1,0,0000,BU,10,58062.26510059,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.612286,327.793173
283.0045788,62.0374724,0.4637,0.4037,-0.0983,15.549,0.167,6.5,1.650E+00,15.142,0.351,3.1,1.036E+00,1,0,0000,BB,0,56800.25975800,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.615366,325.928382
283.0045360,62.0374597,0.4434,0.5039,-0.2644,15.440,0.150,7.3,7.248E-01,15.465,0.485,2.2,6.387E-01,1,0,0000,BC,5,58987.73385405,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.618353,325.419305
283.0056268,62.0327826,0.8417,0.7621,-0.0871,17.125,0.473,2.3,2.101E+00,14.638,0.295,3.7,5.675E-01,1,0,0000,CB,10,58419.46378524,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.624620,202.082675
283.0047776,62.0375403,0.3984,0.3244,-0.1290,15.185,0.111,9.8,1.355E+00,14.888,0.447,2.4,1.220E+00,1,0,0000,BC,5,58621.96325273,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.638759,328.395526
283.0042763,62.0373824,0.4742,0.4695,-0.2258,15.346,0.136,8.0,1.220E+00,14.694,null,1.5,2.695E-01,1,0,0000,BU,10,57695.83937838,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.652030,322.337730
283.0044684,62.0374502,0.3917,0.3527,-0.0131,15.377,0.119,9.2,8.642E-01,14.921,null,1.8,1.189E+00,1,0,0000,BU,10,59145.78662881,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.655631,324.746626
283.0037282,62.0333621,0.9730,0.9994,-0.2435,16.330,0.287,3.8,1.122E+00,15.073,null,1.0,4.379E-01,1,0,0000,BU,5,56797.89089880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.656098,224.963612
283.0047570,62.0375420,0.4243,0.3324,-0.1252,15.208,0.112,9.7,1.241E+00,15.218,0.397,2.7,7.795E-01,1,0,0000,BC,10,57887.00833550,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.662232,328.238933
283.0040165,62.0372871,0.4031,0.3876,0.1662,15.377,0.138,7.8,8.740E-01,14.593,0.245,4.4,6.668E-01,1,0,0000,BB,10,59152.84853700,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.664479,319.034970
283.0045493,62.0374866,0.4017,0.4240,-0.1006,15.372,0.129,8.4,7.434E-01,15.005,0.317,3.4,8.516E-01,1,0,0000,BB,10,57527.27906038,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.685617,325.853811
283.0040753,62.0373188,0.3726,0.3458,-0.1308,15.375,0.121,9.0,7.511E-01,14.525,0.245,4.4,5.913E-01,1,0,0000,BB,10,59149.57888145,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.686729,319.920860
283.0047513,62.0375497,0.5508,0.4512,-0.2556,15.300,0.165,6.6,5.754E-01,14.947,0.309,3.5,6.233E-01,1,0,0000,BB,10,58058.99187765,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.690867,328.276841
283.0042267,62.0373783,0.3843,0.3707,-0.1282,15.456,0.123,8.8,9.632E-01,14.647,null,1.8,5.821E-01,1,0,0000,BU,10,58058.33736051,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.691800,321.892592
283.0041919,62.0373675,0.4537,0.3931,-0.2322,15.409,0.150,7.2,5.589E-01,15.257,0.414,2.6,6.619E-01,1,0,0000,BC,10,58057.94452289,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.697717,321.477738
283.0043309,62.0374190,0.3372,0.2759,-0.1229,15.056,0.108,10.0,1.384E+00,14.950,0.329,3.3,5.358E-01,1,0,0000,AB,10,57160.45401000,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.701227,323.244165
283.0042188,62.0373834,0.4313,0.3713,0.0302,15.379,0.126,8.6,7.674E-01,14.940,0.407,2.7,7.432E-01,1,0,0000,BC,10,57887.92491377,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.714476,321.897540
283.0043608,62.0374357,0.5066,0.4692,-0.2536,15.561,0.152,7.2,9.404E-01,15.255,0.383,2.8,6.453E-01,1,0,0000,BC,10,57528.19639786,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.719488,323.694630
283.0046770,62.0375380,0.4516,0.3735,0.0972,15.294,0.136,8.0,5.781E-01,14.462,0.319,3.4,1.551E+00,1,0,0000,BB,10,57159.14153863,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.721847,327.517573
283.0045618,62.0375030,0.3859,0.3633,-0.1093,15.345,0.113,9.6,1.271E+00,14.901,null,1.8,5.812E-01,1,0,0000,BU,10,56799.60180413,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.722764,326.152019
283.0042792,62.0374107,0.4961,0.4348,-0.0889,15.359,0.166,6.6,1.435E+00,15.025,0.409,2.7,3.288E-01,1,0,0000,BC,10,57891.72238541,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.729911,322.727140
283.0044561,62.0374757,0.5691,0.4341,-0.1069,15.329,0.151,7.2,9.905E-01,14.721,0.303,3.6,7.932E-01,1,0,0000,BB,10,57524.78934784,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.742645,324.958551
283.0047424,62.0375653,0.4192,0.3576,0.0978,15.372,0.119,9.1,7.389E-01,15.052,null,1.3,7.980E-01,1,0,0000,BU,10,58422.60533911,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.746550,328.375329
283.0045214,62.0374992,0.3836,0.3109,-0.1263,15.178,0.110,9.9,5.787E-01,14.891,null,1.2,6.204E-01,1,0,0000,BU,10,59149.05577760,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.749602,325.774400
283.0037281,62.0371967,0.7307,0.5841,-0.2677,15.507,0.230,4.7,9.344E-01,14.825,null,1.8,7.102E-01,1,0,0000,BU,10,58258.42650271,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.755249,315.620768
283.0047449,62.0375697,0.4902,0.6150,-0.1303,15.222,0.188,5.8,5.579E-01,14.760,null,1.8,6.214E-01,1,0,0000,BU,10,58419.33288191,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.757832,328.445201
283.0044156,62.0374681,0.4555,0.3781,-0.1091,15.478,0.136,8.0,1.467E+00,14.775,0.249,4.4,1.109E+00,1,0,0000,BB,10,57162.68509744,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.759764,324.537735
283.0041515,62.0373748,0.4133,0.3560,-0.0099,15.221,0.114,9.5,1.019E+00,14.931,null,0.8,4.229E-01,1,0,0000,BU,10,59150.23276197,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.760824,321.260647
283.0044428,62.0374782,0.6130,0.4535,-0.1158,15.531,0.183,5.9,6.242E-01,14.763,null,0.9,5.759E-01,1,0,0000,BU,10,57526.23081431,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.762914,324.881010
283.0045756,62.0375214,0.4716,0.4348,-0.2265,15.487,0.151,7.2,4.442E-01,15.152,0.339,3.2,6.727E-01,1,0,0000,BB,5,58256.07075014,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.764962,326.482031
283.0042320,62.0374064,0.3881,0.3690,-0.1335,15.306,0.128,8.5,4.520E-01,14.774,0.289,3.8,7.815E-01,1,0,0000,BB,5,56796.18011557,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.766120,322.300181
283.0043082,62.0374365,0.5076,0.4081,0.1546,15.381,0.142,7.6,8.184E-01,15.201,0.347,3.1,1.126E+00,1,0,0000,BB,10,58786.60987579,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.774634,323.285216
283.0043428,62.0374499,0.3359,0.3132,0.1059,15.173,0.107,10.2,9.762E-01,14.893,0.304,3.6,4.218E-01,1,0,0000,AB,10,59146.30973243,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.778676,323.728525
283.0074585,62.0325471,0.7279,0.7558,-0.3900,16.516,0.293,3.7,1.663E+00,14.959,0.311,3.5,5.801E-01,1,0,0000,BB,10,57888.84161936,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.780588,183.082284
283.0041863,62.0373995,0.5726,0.3842,-0.1588,15.413,0.144,7.5,7.303E-01,15.410,0.539,2.0,6.936E-01,1,0,0000,BC,10,58785.69393391,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.793941,321.854245
283.0037642,62.0372345,0.6516,0.4900,-0.2083,15.530,0.175,6.2,7.170E-01,15.464,0.452,2.4,5.928E-01,1,0,0000,BC,10,57892.37702957,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.810861,316.430997
283.0044030,62.0374814,0.4950,0.4762,-0.1944,15.492,0.160,6.8,7.127E-01,15.131,0.376,2.9,4.427E-01,1,0,0000,BC,5,58622.87906665,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.811107,324.598805
283.0049051,62.0376332,0.5254,0.4327,-0.2430,15.493,0.145,7.5,1.870E+00,15.184,0.488,2.2,3.688E-01,1,0,0000,BC,10,58989.30329243,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.817344,330.488688
283.0047319,62.0375868,0.4686,0.3554,0.0136,15.238,0.128,8.5,8.445E-01,14.882,0.278,3.9,7.139E-01,1,0,0000,BB,10,57339.34396409,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.821782,328.524062
283.0042866,62.0374471,0.3694,0.3366,-0.1228,15.224,0.140,7.7,8.846E-01,14.538,null,1.6,4.708E-01,1,0,0000,BU,0,56799.47014142,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.827024,323.247832
283.0044702,62.0375092,0.4209,0.3773,0.1131,15.368,0.123,8.8,1.108E+00,14.690,0.310,3.5,4.353E-01,1,0,0000,BB,10,58060.03935978,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.828115,325.475869
283.0043123,62.0374589,0.4274,0.3539,0.0698,15.354,0.117,9.3,1.066E+00,15.476,0.485,2.2,7.801E-01,1,0,0000,BC,10,58786.21729262,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.835283,323.598401
283.0043209,62.0374641,0.3958,0.3061,-0.0988,15.126,0.122,8.9,6.618E-01,14.959,null,1.7,5.889E-01,1,0,0000,BU,10,58419.98727139,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.841761,323.731100
283.0043292,62.0374670,0.4628,0.3918,-0.1404,15.658,0.145,7.5,1.208E+00,14.558,0.299,3.6,5.447E-01,1,0,0000,BB,5,56802.10220731,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.841904,323.832816
283.0044430,62.0375055,0.3952,0.3450,-0.0367,15.454,0.126,8.6,6.128E-01,14.524,0.215,5.1,5.046E-01,1,0,0000,BB,10,58785.30147853,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.843269,325.211741
283.0043389,62.0374718,0.3385,0.2727,-0.1187,15.051,0.103,10.5,1.630E+00,14.319,0.213,5.1,1.187E+00,1,0,0000,AB,5,58982.63257712,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.846218,323.969078
283.0041269,62.0373968,0.4324,0.3604,-0.1530,15.488,0.131,8.3,6.663E-01,15.148,0.350,3.1,8.426E-01,1,0,0000,BB,0,56802.36541412,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.848600,321.360576
283.0044889,62.0375222,0.4118,0.4385,-0.0859,15.558,0.152,7.2,9.114E-01,14.794,0.279,3.9,6.867E-01,1,0,0000,BB,10,58782.68493703,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.848920,325.781473
283.0044567,62.0375138,0.3551,0.3742,-0.1194,15.286,0.132,8.2,8.503E-01,14.857,0.304,3.6,8.122E-01,1,0,0000,BB,10,57888.84161936,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.854679,325.421286
283.0044865,62.0375252,0.3845,0.3826,0.1489,15.215,0.123,8.9,1.090E+00,14.621,null,1.9,4.780E-01,1,0,0000,BU,10,58054.93323426,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.860129,325.797302
283.0040980,62.0373908,0.3944,0.3420,0.0828,15.290,0.117,9.3,9.551E-01,15.454,null,-0.1,9.784E-01,1,0,0000,BU,10,59152.71776103,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.862328,321.060852
283.0043887,62.0374948,0.3897,0.3293,-0.1114,15.321,0.124,8.8,9.475E-01,15.008,0.400,2.7,5.087E-01,1,0,0000,BC,10,57701.60359856,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.864415,324.646854
283.0043409,62.0374796,0.4776,0.5216,-0.2814,15.310,0.154,7.1,1.100E+00,15.220,0.429,2.5,3.163E-01,1,0,0000,BC,10,58057.68258810,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.866958,324.080851
283.0039096,62.0373193,0.3981,0.3717,-0.1133,15.345,0.138,7.9,9.935E-01,15.212,0.369,2.9,8.555E-01,1,0,0000,BC,5,57888.31775125,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.870501,318.685228
283.0044148,62.0375058,0.4515,0.4114,-0.1261,15.507,0.138,7.9,1.369E+00,14.830,0.315,3.4,4.459E-01,1,0,0000,BB,5,58255.54726373,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.871393,324.988415
283.0038912,62.0373137,0.3497,0.3443,-0.1189,15.344,0.114,9.5,1.482E+00,15.405,0.492,2.2,8.682E-01,1,0,0000,BC,5,57888.05594451,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.875935,318.472670
283.0043866,62.0374982,0.4574,0.4182,0.1001,15.342,0.134,8.1,8.589E-01,14.966,0.318,3.4,6.129E-01,1,0,0000,BB,5,56794.60074544,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.876449,324.671171
283.0041969,62.0374340,0.3763,0.3279,0.0159,15.222,0.109,10.0,1.212E+00,14.923,0.310,3.5,5.945E-01,1,0,0000,AB,10,59153.24086501,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.880978,322.380710
283.0043680,62.0374938,0.4018,0.3969,0.0799,15.326,0.119,9.1,1.488E+00,14.789,null,1.8,8.541E-01,1,0,0000,BU,10,57697.01840412,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.881745,324.469542
283.0044458,62.0375213,0.3894,0.3646,-0.0402,15.387,0.121,8.9,1.047E+00,15.652,0.498,2.2,8.912E-01,1,0,0000,BC,10,56794.46920561,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.887352,325.422306
283.0040545,62.0373842,0.4199,0.3468,-0.1376,15.223,0.120,9.0,1.022E+00,15.509,0.504,2.2,7.582E-01,1,0,0000,BC,10,58982.89425646,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.890263,320.643477
283.0044212,62.0375151,0.6536,0.4431,-0.1797,15.529,0.181,6.0,8.946E-01,14.890,null,1.8,3.191E-01,1,0,0000,BU,10,57694.79125642,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.892654,325.150922
283.0046956,62.0375997,0.4029,0.4258,-0.2598,15.185,0.119,9.1,1.081E+00,14.883,null,1.2,6.790E-01,1,0,0000,BU,10,58620.52407931,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.893424,328.361864
283.0041956,62.0374380,0.4790,0.3763,0.0693,15.467,0.162,6.7,8.196E-01,14.482,0.279,3.9,8.145E-01,1,0,0000,BB,10,57698.59052391,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.893725,322.421551
283.0044896,62.0375376,0.5169,0.5017,-0.2037,15.489,0.182,6.0,7.375E-01,14.653,null,1.4,7.129E-01,1,0,0000,BU,10,56976.73614916,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.894150,325.967685
283.0041352,62.0374179,0.4040,0.4469,0.1605,15.165,0.189,5.7,6.631E-01,15.232,0.419,2.6,1.001E+00,1,0,0000,BC,10,56979.76030084,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.899352,321.698454
283.0041774,62.0374346,0.6502,0.4787,-0.1168,15.452,0.159,6.8,8.146E-01,14.903,null,0.7,5.756E-01,1,0,0000,BU,10,58623.40229800,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.902814,322.237494
283.0038015,62.0372869,0.3265,0.3447,0.1200,15.111,0.131,8.3,1.046E+00,14.908,0.388,2.8,5.525E-01,1,0,0000,BC,10,57335.54023683,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.905689,317.446983
283.0042657,62.0374678,0.3968,0.2975,-0.1533,15.218,0.120,9.0,1.436E+00,14.384,0.267,4.1,6.603E-01,1,0,0000,BB,10,58058.59916735,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.907854,323.342246
283.0046352,62.0375879,0.3715,0.3252,-0.0852,15.297,0.108,10.1,1.264E+00,14.898,null,1.5,8.890E-01,1,0,0000,AU,5,56797.10127738,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.911344,327.731248
283.0041808,62.0374394,0.3844,0.3289,0.0284,15.252,0.120,9.1,7.859E-01,15.334,0.406,2.7,7.880E-01,1,0,0000,BC,10,57701.86566065,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.912971,322.324885
283.0039148,62.0373372,0.4136,0.3557,-0.0919,15.368,0.147,7.4,1.015E+00,15.001,0.330,3.3,1.037E+00,1,0,0000,BB,10,57522.69260086,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.913226,318.969236
283.0038855,62.0373286,0.5280,0.3657,-0.1367,15.213,0.136,8.0,1.345E+00,15.304,0.385,2.8,9.355E-01,1,0,0000,BC,10,56794.07433123,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.922510,318.636440
283.0041009,62.0374146,0.4382,0.4277,0.2131,15.250,0.138,7.9,8.342E-01,14.901,null,0.8,9.012E-01,1,0,0000,BU,10,56796.17998825,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.926058,321.393686
283.0040534,62.0373975,0.4842,0.5984,-0.1722,15.662,0.181,6.0,7.255E-01,14.805,null,1.3,7.774E-01,1,0,0000,BU,10,57525.96875272,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.928503,320.810424
283.0041322,62.0374273,0.3806,0.3531,-0.0853,15.372,0.130,8.4,7.066E-01,14.967,0.290,3.7,3.963E-01,1,0,0000,BB,10,57335.67139509,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.929061,321.796563
283.0043690,62.0375105,0.3792,0.3676,-0.1528,15.265,0.141,7.7,1.258E+00,15.111,0.380,2.9,5.590E-01,1,0,0000,BC,10,58621.57079671,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.929755,324.679079
283.0045692,62.0375742,0.2995,0.2670,-0.0913,15.101,0.094,11.5,1.118E+00,15.280,0.364,3.0,6.553E-01,1,0,0000,AC,10,57895.38882611,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.929859,327.035752
283.0043368,62.0330189,0.7612,0.8176,-0.2117,16.337,0.265,4.1,1.107E+00,15.019,0.411,2.6,8.656E-01,1,0,0000,BC,10,58054.93310684,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.934027,215.694595
283.0040293,62.0373966,0.3881,0.3175,-0.1581,15.336,0.114,9.5,1.349E+00,15.086,0.490,2.2,4.838E-01,1,0,0000,BC,10,58054.54039655,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.951756,320.617112
283.0036775,62.0372514,0.6247,0.5052,0.0980,15.716,0.160,6.8,1.870E+00,15.473,null,-0.3,7.310E-01,1,0,0000,BU,0,58254.63119457,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.956023,316.062122
